Order ID,Order Date,Customer ID,Product ID,Sales
CA-2016-122287,18/06/2016,SN-20560,OFF-BI-10003707,9.16
CA-2016-122287,18/06/2016,SN-20560,FUR-FU-10004973,75.36
CA-2016-104493,02/10/2016,EB-13705,OFF-BI-10004817,57.5
US-2018-158946,18/11/2018,JW-15220,OFF-AR-10001860,38.86
CA-2015-129168,17/08/2015,KB-16585,OFF-PA-10001639,15.55
CA-2017-131835,17/07/2017,MC-17590,OFF-AP-10004487,162.64
CA-2017-131835,17/07/2017,MC-17590,TEC-PH-10001760,597
CA-2017-131835,17/07/2017,MC-17590,OFF-PA-10004071,55.48
CA-2016-142237,11/07/2016,CK-12595,FUR-FU-10004848,289.8
CA-2016-142237,11/07/2016,CK-12595,OFF-BI-10004022,2.5
CA-2016-142237,11/07/2016,CK-12595,OFF-BI-10003669,6.48
CA-2016-142237,11/07/2016,CK-12595,FUR-CH-10003833,341.49
CA-2016-142237,11/07/2016,CK-12595,OFF-AR-10003732,11.12
CA-2016-142237,11/07/2016,CK-12595,FUR-FU-10003142,25.34
CA-2017-136434,01/12/2017,RD-19480,FUR-FU-10001196,17.31
CA-2018-120376,22/12/2018,TP-21130,TEC-AC-10001114,199.95
CA-2018-120376,22/12/2018,TP-21130,FUR-CH-10002335,1586.69
CA-2018-120376,22/12/2018,TP-21130,TEC-AC-10000844,84.99
CA-2018-120376,22/12/2018,TP-21130,FUR-TA-10004534,411.8
CA-2015-106439,31/10/2015,GG-14650,OFF-FA-10002975,11.34
CA-2015-106439,31/10/2015,GG-14650,OFF-ST-10003996,80.3
CA-2015-106439,31/10/2015,GG-14650,OFF-BI-10002571,15.97
CA-2015-106439,31/10/2015,GG-14650,OFF-PA-10000477,64.74
CA-2015-106439,31/10/2015,GG-14650,OFF-BI-10004209,19.3
CA-2015-106439,31/10/2015,GG-14650,OFF-ST-10001963,405.64
CA-2015-106439,31/10/2015,GG-14650,FUR-CH-10003833,146.35
CA-2015-106439,31/10/2015,GG-14650,TEC-AC-10004568,251.91
CA-2015-106439,31/10/2015,GG-14650,OFF-AR-10001419,12.39
CA-2016-133452,13/04/2016,ZC-21910,TEC-AC-10002800,199.96
CA-2016-133452,13/04/2016,ZC-21910,FUR-TA-10003954,710.83
CA-2017-146521,21/07/2017,CC-12610,OFF-BI-10000301,1.94
US-2018-110996,20/11/2018,KA-16525,FUR-CH-10003956,283.92
CA-2017-129693,26/11/2017,TC-20980,OFF-BI-10002954,7.31
CA-2018-122504,07/11/2018,DB-13270,TEC-AC-10003289,59.97
CA-2018-122504,07/11/2018,DB-13270,TEC-PH-10002468,761.54
CA-2015-131051,01/12/2015,TR-21325,FUR-FU-10001861,58.2
CA-2018-140676,12/09/2018,BF-11080,OFF-PA-10004082,39.9
CA-2018-140676,12/09/2018,BF-11080,OFF-AP-10000358,90.86
CA-2018-140676,12/09/2018,BF-11080,OFF-PA-10004243,94.85
CA-2016-120103,24/12/2016,MS-17365,OFF-PA-10001295,106.23
CA-2016-120103,24/12/2016,MS-17365,TEC-PH-10002170,111.98
CA-2016-120103,24/12/2016,MS-17365,FUR-FU-10002885,7.71
CA-2018-104647,23/02/2018,CK-12595,OFF-PA-10002870,37.44
CA-2015-110352,23/11/2015,ED-13885,OFF-LA-10003923,23.68
CA-2017-140501,23/06/2017,IM-15070,OFF-LA-10003510,122.12
CA-2017-140501,23/06/2017,IM-15070,OFF-LA-10000248,18.45
CA-2017-140501,23/06/2017,IM-15070,OFF-ST-10000060,324.9
CA-2017-140501,23/06/2017,IM-15070,OFF-PA-10003129,146.73
CA-2017-140501,23/06/2017,IM-15070,OFF-FA-10004076,3.96
CA-2016-139290,26/10/2016,MY-17380,OFF-LA-10004008,5.76
CA-2018-166142,15/07/2018,MM-17260,OFF-BI-10004094,26.55
CA-2018-166142,15/07/2018,MM-17260,FUR-TA-10004607,310.44
CA-2015-145926,17/11/2015,MP-17470,FUR-CH-10004289,479.9
CA-2016-149678,13/04/2016,AW-10840,OFF-SU-10004498,12.88
US-2016-164357,25/11/2016,SF-20065,OFF-AR-10001177,13.12
US-2017-146570,15/05/2017,SN-20710,OFF-BI-10001718,511.84
US-2017-146570,15/05/2017,SN-20710,OFF-AR-10004602,91.96
US-2017-146570,15/05/2017,SN-20710,OFF-AR-10003856,8.34
CA-2018-124401,07/09/2018,RD-19900,OFF-ST-10000649,37.68
CA-2018-124401,07/09/2018,RD-19900,TEC-AC-10002926,279.94
US-2015-140116,10/03/2015,KT-16480,OFF-ST-10000078,636.41
US-2015-140116,10/03/2015,KT-16480,OFF-AR-10001044,83.17
CA-2015-123295,18/07/2015,AH-10120,FUR-CH-10002372,259.14
CA-2018-167101,24/03/2018,BM-11650,OFF-PA-10000357,221.92
CA-2018-167101,24/03/2018,BM-11650,TEC-AC-10001266,26
US-2015-167633,30/09/2015,BW-11200,OFF-PA-10004888,15.55
US-2015-152723,26/09/2015,HG-14965,OFF-BI-10003460,0.88
CA-2016-164882,31/10/2016,SG-20080,OFF-PA-10000157,19.98
CA-2016-164882,31/10/2016,SG-20080,OFF-BI-10004519,398.35
CA-2016-164882,31/10/2016,SG-20080,OFF-AR-10004272,5.04
CA-2016-164882,31/10/2016,SG-20080,OFF-FA-10000585,17.45
CA-2016-164882,31/10/2016,SG-20080,FUR-CH-10004218,323.14
CA-2016-164882,31/10/2016,SG-20080,OFF-SU-10004231,29.7
CA-2016-164882,31/10/2016,SG-20080,TEC-PH-10001578,1295.84
CA-2016-164882,31/10/2016,SG-20080,OFF-ST-10003638,46.84
CA-2016-164882,31/10/2016,SG-20080,FUR-BO-10002213,425.83
CA-2016-159786,12/10/2016,RK-19300,FUR-TA-10001307,209.67
CA-2017-130267,19/09/2017,SW-20245,OFF-PA-10002222,159.88
CA-2018-155460,13/04/2018,RW-19630,OFF-PA-10002479,5.28
CA-2018-155460,13/04/2018,RW-19630,OFF-BI-10003091,895.92
US-2018-168690,07/01/2018,TS-21085,OFF-BI-10000145,2.81
CA-2018-158246,09/11/2018,JB-15400,FUR-CH-10003061,215.98
CA-2018-167381,22/09/2018,EH-14005,FUR-BO-10001972,241.96
CA-2018-167381,22/09/2018,EH-14005,OFF-LA-10000134,27.72
CA-2018-144862,01/12/2018,EH-14005,OFF-EN-10003040,104.68
CA-2018-144862,01/12/2018,EH-14005,TEC-PH-10000923,62.96
CA-2015-126032,23/06/2015,BS-11665,TEC-AC-10000158,86.38
CA-2016-134859,04/10/2016,JK-16120,FUR-FU-10003623,64.94
CA-2016-134859,04/10/2016,JK-16120,OFF-PA-10001293,20.74
US-2015-114188,20/05/2015,RF-19345,OFF-AP-10000124,33.28
US-2015-114188,20/05/2015,RF-19345,OFF-AR-10004511,38.52
US-2015-114188,20/05/2015,RF-19345,FUR-FU-10000076,139.86
CA-2016-156524,20/11/2016,DL-12865,OFF-PA-10003883,19.65
CA-2016-122210,30/11/2016,WB-21850,OFF-BI-10003656,152.99
CA-2016-122210,30/11/2016,WB-21850,OFF-FA-10000053,10.58
CA-2016-122210,30/11/2016,WB-21850,TEC-PH-10002807,94.92
CA-2016-156377,31/12/2016,TB-21625,FUR-FU-10002364,14.76
CA-2016-156377,31/12/2016,TB-21625,OFF-BI-10002954,3.66
US-2018-157896,16/11/2018,CB-12415,OFF-PA-10004092,146.82
CA-2015-159520,06/06/2015,GT-14635,OFF-BI-10003982,149.54
CA-2015-159520,06/06/2015,GT-14635,OFF-SU-10001664,17.14
CA-2015-159520,06/06/2015,GT-14635,FUR-TA-10003238,991.76
CA-2017-155481,01/09/2017,DK-13225,OFF-PA-10004675,30.48
CA-2017-155481,01/09/2017,DK-13225,TEC-PH-10002293,23.99
CA-2017-155481,01/09/2017,DK-13225,OFF-FA-10002780,16.69
US-2017-152051,25/06/2017,TS-21160,FUR-CH-10002965,422.06
US-2017-152051,25/06/2017,TS-21160,OFF-BI-10004781,38.09
US-2017-152051,25/06/2017,TS-21160,OFF-ST-10001713,254.35
CA-2015-141607,12/12/2015,WB-21850,FUR-FU-10003975,43.31
CA-2018-102771,31/03/2018,DO-13435,TEC-PH-10001536,84.95
US-2018-139969,19/11/2018,AF-10870,FUR-CH-10001973,233.06
CA-2015-167360,24/11/2015,RB-19435,TEC-AC-10001772,111.79
CA-2016-123505,22/11/2016,AR-10540,OFF-PA-10002586,14.94
CA-2017-117282,14/07/2017,DR-12880,OFF-BI-10004094,14.16
US-2017-120460,30/04/2017,BF-11170,FUR-FU-10004973,22.61
CA-2017-111115,25/07/2017,LB-16735,OFF-FA-10000624,21.48
CA-2015-124646,22/06/2015,DV-13465,OFF-ST-10001097,501.81
CA-2015-124646,22/06/2015,DV-13465,OFF-ST-10001469,161.94
CA-2018-148166,21/10/2018,NK-18490,OFF-AR-10004956,17.86
CA-2017-159737,03/09/2017,CS-11950,OFF-BI-10004236,8.81
CA-2017-141019,14/05/2017,LH-17155,FUR-FU-10002937,79.38
CA-2017-101938,07/01/2017,DW-13480,OFF-AR-10003696,34.58
CA-2018-166296,13/03/2018,KF-16285,OFF-PA-10004359,314.55
CA-2017-154018,13/10/2017,HA-14920,TEC-AC-10002402,191.98
CA-2017-154018,13/10/2017,HA-14920,OFF-PA-10000551,8.29
CA-2017-154018,13/10/2017,HA-14920,FUR-FU-10003394,139.92
CA-2017-154018,13/10/2017,HA-14920,OFF-AR-10002067,15.87
CA-2017-154018,13/10/2017,HA-14920,OFF-BI-10004140,6.29
CA-2018-117870,27/01/2018,JH-15820,OFF-AR-10004078,14.02
CA-2018-117870,27/01/2018,JH-15820,TEC-AC-10000927,71.98
CA-2018-117870,27/01/2018,JH-15820,TEC-PH-10003931,107.98
US-2018-137491,19/11/2018,LC-16930,FUR-CH-10004675,305.31
CA-2015-152296,01/08/2015,IL-15100,OFF-BI-10004506,19.75
CA-2017-112025,30/07/2017,LS-16975,OFF-BI-10002353,9.26
CA-2016-132507,30/07/2016,CC-12610,OFF-ST-10000943,61.79
CA-2017-125738,15/10/2017,PB-18805,OFF-PA-10000740,45.68
CA-2017-125738,15/10/2017,PB-18805,OFF-PA-10003001,60.12
CA-2017-125738,15/10/2017,PB-18805,OFF-BI-10001628,41.72
CA-2017-125738,15/10/2017,PB-18805,OFF-PA-10001509,71.6
CA-2017-128818,07/05/2017,CJ-12010,OFF-BI-10000309,85.23
CA-2017-128818,07/05/2017,CJ-12010,OFF-LA-10003923,44.4
CA-2017-128818,07/05/2017,CJ-12010,FUR-CH-10002084,442.76
CA-2017-128818,07/05/2017,CJ-12010,TEC-MA-10000488,3999.95
CA-2017-128818,07/05/2017,CJ-12010,TEC-AC-10001767,199.95
CA-2017-128818,07/05/2017,CJ-12010,FUR-FU-10001940,63.68
CA-2018-124576,01/08/2018,HK-14890,OFF-BI-10002735,54.9
CA-2017-101378,14/07/2017,RH-19600,TEC-AC-10002345,29
CA-2018-143063,10/08/2018,IL-15100,OFF-EN-10003134,70.08
CA-2018-143063,10/08/2018,IL-15100,FUR-FU-10003708,121.3
CA-2018-143063,10/08/2018,IL-15100,TEC-PH-10003645,1454.49
CA-2017-118913,25/06/2017,AS-10240,OFF-AP-10000692,60.81
CA-2017-128412,10/12/2017,AP-10915,OFF-BI-10001718,153.55
CA-2017-128412,10/12/2017,AP-10915,OFF-AP-10002082,65.34
CA-2017-128412,10/12/2017,AP-10915,OFF-PA-10001125,123.92
CA-2017-128412,10/12/2017,AP-10915,OFF-AP-10000252,35.1
CA-2017-128412,10/12/2017,AP-10915,TEC-AC-10003038,44.75
CA-2017-136483,01/12/2017,AG-10390,OFF-AR-10000940,4.7
CA-2015-163013,28/11/2015,BF-11080,OFF-AR-10001954,14.67
CA-2016-135363,28/03/2016,CK-12205,OFF-PA-10003177,15.55
CA-2016-135363,28/03/2016,CK-12205,OFF-PA-10000533,5.23
US-2015-165659,01/06/2015,LT-17110,FUR-FU-10001935,22.2
US-2015-165659,01/06/2015,LT-17110,TEC-PH-10002563,881.93
CA-2016-138002,06/09/2016,BT-11305,OFF-BI-10002160,6.1
CA-2016-138002,06/09/2016,BT-11305,FUR-FU-10004748,191.82
CA-2016-128860,29/06/2016,SC-20725,FUR-FU-10001473,20.1
CA-2017-164350,10/09/2017,CG-12040,OFF-AR-10000538,67.56
US-2015-103905,14/07/2015,AW-10930,OFF-BI-10001098,29.93
US-2015-103905,14/07/2015,AW-10930,TEC-PH-10001552,38.27
CA-2016-129854,22/08/2016,RB-19705,OFF-AR-10000390,16.52
CA-2015-125556,14/11/2015,ML-17410,TEC-PH-10001079,832.93
CA-2015-125556,14/11/2015,ML-17410,OFF-BI-10003460,43.8
CA-2017-162313,27/11/2017,VB-21745,OFF-AP-10003842,167.29
CA-2018-107874,21/11/2018,SW-20275,FUR-FU-10003535,27.42
CA-2018-129378,01/10/2018,NS-18505,OFF-BI-10002012,1.44
CA-2018-129378,01/10/2018,NS-18505,OFF-BI-10001922,61.78
CA-2018-129378,01/10/2018,NS-18505,OFF-AP-10000576,241.96
CA-2018-129378,01/10/2018,NS-18505,FUR-CH-10000553,108.61
CA-2015-151953,20/09/2015,DB-13555,OFF-AR-10003469,2.82
CA-2018-130841,28/07/2018,MH-17620,OFF-BI-10000145,9.98
CA-2018-130841,28/07/2018,MH-17620,OFF-ST-10001580,14.98
CA-2018-130841,28/07/2018,MH-17620,TEC-PH-10001817,1145.6
CA-2016-131884,06/12/2016,DK-13375,TEC-PH-10001578,485.94
CA-2016-131884,06/12/2016,DK-13375,OFF-AR-10004078,37.38
CA-2016-131884,06/12/2016,DK-13375,FUR-CH-10004860,70.69
CA-2018-121909,31/07/2018,EA-14035,OFF-PA-10003790,54.82
CA-2017-106383,19/03/2017,BT-11440,FUR-BO-10002202,72.29
CA-2018-130771,29/07/2018,LA-16780,OFF-FA-10003059,2.9
CA-2018-130771,29/07/2018,LA-16780,TEC-PH-10002496,124.79
CA-2017-139157,01/10/2017,GM-14680,FUR-TA-10003238,330.59
CA-2015-128055,31/03/2015,AA-10315,OFF-BI-10004390,673.57
CA-2015-128055,31/03/2015,AA-10315,OFF-AP-10002765,52.98
CA-2018-157091,26/06/2018,DB-13405,FUR-FU-10000293,526.45
CA-2018-132122,09/07/2018,JH-15820,OFF-ST-10003692,228.92
CA-2016-123232,14/12/2016,DJ-13630,TEC-PH-10001051,319.97
CA-2018-104066,05/12/2018,QJ-19255,TEC-AC-10001013,205.03
CA-2016-145849,15/09/2016,CT-11995,OFF-ST-10000025,190.86
CA-2016-145849,15/09/2016,CT-11995,OFF-AR-10000817,24.32
CA-2017-122322,15/07/2017,RH-19510,OFF-SU-10000952,44.4
CA-2018-166849,20/04/2018,SJ-20125,FUR-FU-10004597,44.4
CA-2017-146633,15/11/2017,TG-21310,OFF-BI-10003527,1016.79
CA-2017-146633,15/11/2017,TG-21310,OFF-BI-10002982,38.14
US-2017-126893,26/11/2017,CT-11995,TEC-PH-10004165,494.98
CA-2018-103380,21/11/2018,BF-11005,OFF-ST-10003442,56.56
CA-2018-103380,21/11/2018,BF-11005,OFF-AR-10003856,5.56
CA-2018-103380,21/11/2018,BF-11005,OFF-FA-10004248,9.02
CA-2018-103380,21/11/2018,BF-11005,OFF-AP-10001492,8.62
CA-2018-103380,21/11/2018,BF-11005,TEC-PH-10004165,659.98
CA-2016-116092,15/02/2016,JM-16195,OFF-PA-10004285,13.36
CA-2016-116092,15/02/2016,JM-16195,OFF-BI-10001628,41.72
CA-2016-116092,15/02/2016,JM-16195,OFF-BI-10000546,11.52
CA-2016-116092,15/02/2016,JM-16195,OFF-AP-10001391,541.44
CA-2016-116092,15/02/2016,JM-16195,OFF-PA-10000477,19.44
CA-2017-117849,15/04/2017,JK-16120,OFF-PA-10004327,143.7
CA-2016-169201,28/09/2016,HG-14965,OFF-AP-10000696,43.26
CA-2016-169201,28/09/2016,HG-14965,OFF-AP-10002082,43.56
CA-2017-164091,17/09/2017,LA-16780,TEC-PH-10001944,437.85
CA-2017-164091,17/09/2017,LA-16780,FUR-FU-10004952,109.48
CA-2018-105214,16/06/2018,TS-21610,FUR-CH-10000015,1212.96
CA-2018-105214,16/06/2018,TS-21610,OFF-PA-10001776,18.54
CA-2016-117611,08/11/2016,MZ-17335,OFF-FA-10002280,5
CA-2016-117611,08/11/2016,MZ-17335,TEC-AC-10002049,371.97
US-2016-137960,18/12/2016,MW-18220,TEC-AC-10002253,166.24
CA-2018-122994,06/02/2018,MV-17485,FUR-BO-10004015,359.97
CA-2017-131065,14/11/2017,AA-10375,TEC-AC-10004145,499.98
CA-2017-131065,14/11/2017,AA-10375,OFF-PA-10002479,5.28
CA-2017-131065,14/11/2017,AA-10375,OFF-BI-10004970,8.26
CA-2018-149146,12/10/2018,SM-20320,OFF-PA-10003919,7.97
CA-2018-137470,17/09/2018,TP-21415,OFF-PA-10002001,12.96
CA-2018-105480,20/12/2018,DK-13225,OFF-PA-10002787,6.48
CA-2018-105480,20/12/2018,DK-13225,OFF-BI-10003291,6.98
CA-2018-164917,02/12/2018,MK-17905,OFF-AR-10004344,47.96
CA-2016-102036,21/09/2016,CS-12130,OFF-ST-10003123,199.74
CA-2016-142944,06/03/2016,JL-15850,FUR-FU-10000308,435.26
CA-2016-142944,06/03/2016,JL-15850,TEC-CO-10003763,1119.98
CA-2015-157882,03/10/2015,AR-10405,FUR-TA-10001866,143.43
CA-2015-157882,03/10/2015,AR-10405,FUR-CH-10002774,122.35
CA-2015-104283,27/06/2015,LM-17065,OFF-ST-10004337,306.2
CA-2015-104283,27/06/2015,LM-17065,FUR-TA-10001039,85.98
CA-2015-104283,27/06/2015,LM-17065,TEC-AC-10000109,223.96
CA-2018-142622,30/10/2018,JK-15625,FUR-CH-10003833,97.57
CA-2018-142622,30/10/2018,JK-15625,FUR-CH-10004289,614.27
CA-2018-142622,30/10/2018,JK-15625,FUR-BO-10004467,199.98
CA-2017-132143,03/09/2017,FM-14215,OFF-PA-10002713,48.16
CA-2016-153108,05/03/2016,SF-20200,TEC-PH-10001552,23.92
CA-2016-153108,05/03/2016,SF-20200,OFF-AP-10002222,60.69
CA-2017-112676,05/05/2017,PJ-18835,OFF-PA-10003971,14.35
CA-2018-165687,17/11/2018,CS-12355,OFF-AP-10004036,35.04
US-2018-112928,01/06/2018,BB-10990,OFF-AP-10002287,17.48
CA-2018-143343,10/06/2018,BW-11200,OFF-AR-10002375,16.4
CA-2018-115154,08/01/2018,RS-19420,FUR-TA-10001950,892.98
CA-2016-149342,20/04/2016,TS-21160,TEC-PH-10001557,287.97
CA-2016-149342,20/04/2016,TS-21160,FUR-FU-10002937,595.38
CA-2016-149342,20/04/2016,TS-21160,OFF-PA-10001166,12.96
CA-2016-130995,01/11/2016,QJ-19255,TEC-PH-10000347,4.95
CA-2018-127929,23/12/2018,FM-14215,FUR-FU-10003708,181.95
CA-2016-113145,01/11/2016,VD-21670,OFF-PA-10002659,13.52
CA-2016-113145,01/11/2016,VD-21670,FUR-FU-10000965,259.7
CA-2016-113145,01/11/2016,VD-21670,TEC-PH-10001527,42.95
CA-2016-113145,01/11/2016,VD-21670,TEC-AC-10001838,1399.93
CA-2016-113145,01/11/2016,VD-21670,TEC-PH-10002597,503.96
CA-2015-162362,14/11/2015,JL-15505,OFF-BI-10000756,12.72
CA-2015-162362,14/11/2015,JL-15505,OFF-BI-10000546,11.52
CA-2017-106558,17/01/2017,DL-13495,TEC-AC-10001142,316
CA-2018-157931,17/09/2018,MO-17800,FUR-CH-10000785,723.92
CA-2018-157931,17/09/2018,MO-17800,OFF-PA-10000474,106.32
CA-2017-115574,23/12/2017,BP-11185,FUR-BO-10003441,141.37
CA-2016-160794,06/08/2016,MS-17980,OFF-PA-10004156,27.22
CA-2018-116225,05/11/2018,SV-20935,TEC-AC-10001432,390.75
US-2018-120418,11/06/2018,BC-11125,FUR-CH-10001394,280.79
US-2018-120418,11/06/2018,BC-11125,OFF-ST-10002370,68.45
US-2018-120418,11/06/2018,BC-11125,OFF-AR-10002956,88.04
US-2018-120418,11/06/2018,BC-11125,OFF-AR-10001955,15.87
US-2018-120418,11/06/2018,BC-11125,OFF-ST-10001809,215.59
CA-2018-122035,20/07/2018,EM-13825,OFF-LA-10004093,14.62
CA-2018-122035,20/07/2018,EM-13825,OFF-AP-10002118,416.32
CA-2018-122035,20/07/2018,EM-13825,OFF-BI-10000404,43
CA-2018-122035,20/07/2018,EM-13825,FUR-CH-10003833,182.94
CA-2018-122035,20/07/2018,EM-13825,OFF-BI-10002072,60.83
CA-2018-122035,20/07/2018,EM-13825,TEC-AC-10003095,389.97
CA-2016-117828,23/12/2016,BD-11500,OFF-AP-10001563,194.32
CA-2018-165491,20/03/2018,HW-14935,TEC-AC-10000358,265.93
CA-2016-109470,31/12/2016,KC-16255,OFF-BI-10004492,94.74
CA-2016-109470,31/12/2016,KC-16255,OFF-BI-10001072,60.64
CA-2016-109470,31/12/2016,KC-16255,OFF-BI-10003707,76.3
CA-2016-109470,31/12/2016,KC-16255,OFF-BI-10000977,364.8
CA-2016-105102,15/09/2016,BM-11575,OFF-BI-10002082,79.87
CA-2016-105102,15/09/2016,BM-11575,FUR-BO-10004709,46.38
CA-2016-105102,15/09/2016,BM-11575,OFF-PA-10002365,12.96
CA-2018-138422,23/09/2018,KN-16705,OFF-EN-10004147,14.35
US-2016-147739,25/12/2016,JD-16150,FUR-FU-10001468,547.14
CA-2017-155187,24/09/2017,LA-16780,OFF-ST-10000642,41.96
CA-2017-155187,24/09/2017,LA-16780,OFF-PA-10000380,41.7
CA-2018-169285,21/03/2018,RW-19690,OFF-PA-10004071,277.4
CA-2018-169285,21/03/2018,RW-19690,OFF-PA-10004971,5.78
CA-2015-140886,30/09/2015,KW-16570,OFF-AP-10000696,69.22
CA-2018-152695,10/12/2018,CC-12220,OFF-EN-10004030,10.86
CA-2018-152695,10/12/2018,CC-12220,OFF-AP-10000026,426.79
CA-2015-110639,23/08/2015,RH-19495,OFF-PA-10003936,25.92
CA-2015-110639,23/08/2015,RH-19495,OFF-PA-10004530,45.92
CA-2015-121727,19/08/2015,JK-15625,OFF-AR-10004930,10.72
CA-2017-137736,10/11/2017,DC-13285,OFF-AR-10004999,41.86
US-2015-143231,31/12/2015,GM-14455,FUR-FU-10002501,63.2
US-2015-143231,31/12/2015,GM-14455,TEC-AC-10000358,113.97
US-2015-155894,26/07/2015,CL-11890,OFF-ST-10004804,123.55
CA-2017-119025,22/02/2017,PV-18985,OFF-AP-10001205,490.32
CA-2017-159373,13/03/2017,LT-17110,OFF-PA-10000659,70.08
CA-2017-159373,13/03/2017,LT-17110,OFF-BI-10004141,1.27
CA-2017-159373,13/03/2017,LT-17110,FUR-TA-10004619,557.59
CA-2018-109701,02/12/2018,AM-10360,OFF-BI-10004187,9.02
CA-2018-109701,02/12/2018,AM-10360,OFF-BI-10000632,69.46
CA-2018-109701,02/12/2018,AM-10360,OFF-PA-10003724,10.86
CA-2018-109701,02/12/2018,AM-10360,OFF-AP-10002765,79.47
CA-2018-109701,02/12/2018,AM-10360,OFF-AR-10001868,10.08
CA-2016-111514,31/08/2016,SC-20260,FUR-BO-10002545,1552.83
CA-2016-111514,31/08/2016,SC-20260,OFF-BI-10002735,137.24
CA-2016-111514,31/08/2016,SC-20260,TEC-AC-10004864,36.51
CA-2016-111514,31/08/2016,SC-20260,TEC-MA-10000597,239.98
US-2015-148838,17/03/2015,CP-12340,FUR-TA-10003473,1579.75
US-2015-148838,17/03/2015,CP-12340,FUR-TA-10001950,1071.58
US-2015-148838,17/03/2015,CP-12340,FUR-TA-10004175,613.91
US-2015-148838,17/03/2015,CP-12340,OFF-PA-10002960,34.86
US-2015-148838,17/03/2015,CP-12340,OFF-PA-10000919,155.04
CA-2018-136497,16/04/2018,RF-19840,OFF-BI-10001553,13.71
US-2017-108637,13/03/2017,AB-10060,FUR-FU-10004864,127.88
US-2017-108637,13/03/2017,AB-10060,OFF-AP-10004540,160.32
US-2017-108637,13/03/2017,AB-10060,OFF-BI-10004965,46
CA-2015-102295,24/11/2015,EH-13990,FUR-CH-10001714,120.71
CA-2018-123659,10/02/2018,MN-17935,OFF-PA-10002464,23.12
US-2017-129469,23/09/2017,KL-16555,FUR-FU-10002298,532.7
US-2017-129469,23/09/2017,KL-16555,OFF-AR-10000315,4.91
CA-2018-155152,07/07/2018,MP-17965,TEC-AC-10004353,252
CA-2017-159940,07/07/2017,BF-11020,FUR-FU-10004973,60.29
CA-2017-159940,07/07/2017,BF-11020,OFF-FA-10000936,2.63
CA-2017-159940,07/07/2017,BF-11020,OFF-PA-10001609,23.69
CA-2017-159940,07/07/2017,BF-11020,FUR-CH-10000785,253.37
CA-2018-119669,24/01/2018,TP-21130,OFF-FA-10000053,5.67
US-2015-164616,19/08/2015,MS-17770,OFF-BI-10001718,76.78
US-2015-164616,19/08/2015,MS-17770,OFF-SU-10004768,9.18
CA-2016-148628,06/12/2016,KM-16375,OFF-PA-10003883,32.75
CA-2017-118052,06/05/2017,BE-11455,OFF-FA-10004248,7.22
CA-2017-118052,06/05/2017,BE-11455,OFF-PA-10002581,49.57
CA-2017-118052,06/05/2017,BE-11455,FUR-FU-10004848,54.71
US-2018-117534,25/03/2018,CV-12295,OFF-AP-10002403,176.04
US-2018-117534,25/03/2018,CV-12295,OFF-AR-10003087,16.02
US-2018-117534,25/03/2018,CV-12295,OFF-BI-10002026,185.92
US-2018-117534,25/03/2018,CV-12295,TEC-PH-10000141,211.17
US-2018-117534,25/03/2018,CV-12295,TEC-CO-10000971,479.98
CA-2016-145065,12/12/2016,DK-13375,OFF-FA-10001229,7.86
CA-2016-145065,12/12/2016,DK-13375,OFF-BI-10002437,24.45
US-2016-127040,06/12/2016,SG-20605,OFF-PA-10004255,6.48
US-2016-127040,06/12/2016,SG-20605,OFF-PA-10001184,41.86
US-2016-127040,06/12/2016,SG-20605,TEC-AC-10002637,1619.91
US-2016-127040,06/12/2016,SG-20605,FUR-FU-10002878,113.92
CA-2017-128111,17/03/2017,CS-12355,OFF-AR-10000588,39.68
CA-2016-137897,14/11/2016,PJ-18835,TEC-AC-10002217,37.6
CA-2016-137897,14/11/2016,PJ-18835,TEC-AC-10001267,59.9
CA-2016-137897,14/11/2016,PJ-18835,OFF-PA-10004041,37
CA-2018-169264,14/08/2018,NP-18700,OFF-LA-10001613,5.76
CA-2018-169264,14/08/2018,NP-18700,OFF-AR-10000246,16.68
CA-2018-147361,09/09/2018,SB-20290,OFF-ST-10001809,628.81
CA-2018-147361,09/09/2018,SB-20290,OFF-ST-10002214,56.45
CA-2018-145877,01/04/2018,AS-10090,OFF-ST-10000649,94.2
CA-2018-145877,01/04/2018,AS-10090,OFF-EN-10001990,28.4
US-2017-110170,27/09/2017,HM-14860,FUR-BO-10000780,956.66
CA-2018-108574,07/10/2018,MG-18145,TEC-AC-10002049,1115.91
CA-2018-108574,07/10/2018,MG-18145,TEC-PH-10003555,128.74
CA-2018-108574,07/10/2018,MG-18145,TEC-PH-10000702,79.92
CA-2018-144589,20/01/2018,TM-21010,OFF-AR-10003631,24.2
CA-2018-144589,20/01/2018,TM-21010,TEC-PH-10003072,359.98
CA-2018-155985,23/03/2018,BE-11335,FUR-FU-10000758,211.84
CA-2015-162684,01/08/2015,AS-10630,OFF-FA-10000992,5.68
CA-2016-142041,07/06/2016,EM-13810,OFF-BI-10004187,7.52
CA-2015-151295,12/11/2015,JA-15970,OFF-PA-10001947,11.96
CA-2015-151295,12/11/2015,JA-15970,FUR-TA-10002356,629.06
CA-2017-156300,29/12/2017,TB-21595,FUR-CH-10001714,754.45
CA-2016-146087,06/07/2016,PP-18955,FUR-BO-10002824,301.96
CA-2018-168655,12/10/2018,ML-18040,TEC-AC-10002842,595
CA-2018-168655,12/10/2018,ML-18040,OFF-BI-10002082,79.87
